project_id,project_name,official_project_url,city,district,property_type,sub_type,status,starting_price_value,starting_price_currency,price_status,project_description,key_facts_json,contact_json,image_urls_json,source_links_json,last_verified,confidence_score,disclaimers_json
11f6f9c7_d27d_ec11_a2ca_00155d119619,Al Sediq,https://www.aqaar.com/projects/11f6f9c7-d27d-ec11-a2ca-00155d119619,Ajman,unknown,residential,residential,active,19200,AED,official,"Al Sediq is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087732""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728473513/Aqaar/Main%20Portal/community/images/Al_Sediq/_DSC1645-1728473512.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sediq&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
32b8dd4b_0ad1_e811_a2b8_00155d119707,Al Shahba,https://www.aqaar.com/projects/32b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,Leasing,active,27000,AED,official,"Al Shahba is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.398945"",""longitude"":""55.482374""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087740""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728630715/Aqaar/Main%20Portal/community/images/Al_Shahba/Alshahba%20%281%29-1728630714.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Shahba&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
90b8dd4b_0ad1_e811_a2b8_00155d119707,Al Sheikh Humaid Building (Abu-Dhabi),https://www.aqaar.com/projects/90b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,37800,AED,official,"Al Sheikh Humaid Building (Abu-Dhabi) is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""24.4746348"",""longitude"":""54.342818""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971588786840""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728625514/Aqaar/Main%20Portal/community/images/Al_Sheikh_Humaid_Building_%28Abu_Dhabi%29/auxaux-1728625514.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sheikh%20Humaid%20Building%20(Abu-Dhabi)&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
b4b8dd4b_0ad1_e811_a2b8_00155d119707,Al Sheikha Fatima Building (Abu-Dhabi),https://www.aqaar.com/projects/b4b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,36750,AED,official,"Al Sheikha Fatima Building (Abu-Dhabi) is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""24.477298"",""longitude"":""54.366572""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971588786840""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728625624/Aqaar/Main%20Portal/community/images/Al_Sheikha_Fatima_Building_%28Abu_Dhabi%29/aux%202-1728625623.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sheikha%20Fatima%20Building%20(Abu-Dhabi)&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
44f00817_9e49_eb11_a2c6_00155d119619,Al Shorouq,https://www.aqaar.com/projects/44f00817-9e49-eb11-a2c6-00155d119619,Ajman,unknown,residential,residential,active,14400,AED,official,"Al Shorouq is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""Studio, 1, 2, 3 Bedrooms for rent"",""latitude"":""25.389509"",""longitude"":""55.468506""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087467""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554526/Aqaar/Main%20Portal/community/images/Al_Shorouq/_DSC1965-1728554526.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Shorouq&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
0eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Suwan,https://www.aqaar.com/projects/0eb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,28800,AED,official,"Al Suwan is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.404027"",""longitude"":""55.440389""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728555726/Aqaar/Main%20Portal/community/images/Al_Suwan/_DSC1825-1728555726.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Suwan&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
10b8dd4b_0ad1_e811_a2b8_00155d119707,Al Tameer,https://www.aqaar.com/projects/10b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,40800,AED,official,"Al Tameer is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.406293"",""longitude"":""55.440699""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728554331/Aqaar/Main%20Portal/community/images/Al_Tameer/_DSC1785-1728554331.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Tameer&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
a8b8dd4b_0ad1_e811_a2b8_00155d119707,Al Thuraya 1,https://www.aqaar.com/projects/a8b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,20000,AED,official,"Al Thuraya 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.393043"",""longitude"":""55.433179""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087467""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728880030/Aqaar/Main%20Portal/community/images/Al_Thuraya_1/43-1728880030.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Thuraya%201&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
aab8dd4b_0ad1_e811_a2b8_00155d119707,Al Thuraya 2,https://www.aqaar.com/projects/aab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,20000,AED,official,"Al Thuraya 2 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.393106"",""longitude"":""55.433668""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087467""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728880599/Aqaar/Main%20Portal/community/images/Al_Thuraya_2/%D8%B3%D8%B3%D8%B3%D8%B3-1728880599.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Thuraya%202&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
acb8dd4b_0ad1_e811_a2b8_00155d119707,Al Thuraya 3,https://www.aqaar.com/projects/acb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,33600,AED,official,"Al Thuraya 3 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.393412"",""longitude"":""55.433171""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087467""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728880634/Aqaar/Main%20Portal/community/images/Al_Thuraya_3/_DSC1982-1728880634.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Thuraya%203&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
42b8dd4b_0ad1_e811_a2b8_00155d119707,Al Yasmeen Complex,https://www.aqaar.com/projects/42b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,Leasing,active,14000,AED,official,"Al Yasmeen Complex is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""Studio, 1, 2, 3 Bedrooms for rent"",""latitude"":""25.396183"",""longitude"":""55.483812""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087739""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728877363/Aqaar/Main%20Portal/community/images/Al_Yasmeen_Complex/image00004-1728877363.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Yasmeen%20%20Complex&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
beabdf96_e122_e911_a2b8_00155d119707,Al Zahir,https://www.aqaar.com/projects/beabdf96-e122-e911-a2b8-00155d119707,Ajman,unknown,residential,residential,active,14400,AED,official,"Al Zahir is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.399147"",""longitude"":""55.440736""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087732""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728631328/Aqaar/Main%20Portal/community/images/Al_Zahir/Al%20Zahir-1728631327.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Zahir&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
02b8dd4b_0ad1_e811_a2b8_00155d119707,Al Zahra Complex,https://www.aqaar.com/projects/02b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,24000,AED,official,"Al Zahra Complex is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""Studio, 1, 2, 3 Bedrooms for rent"",""latitude"":""25.416648"",""longitude"":""55.444269""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087733""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728623473/Aqaar/Main%20Portal/community/images/Al_Zahra_Complex/_DSC1598-1728623473.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Zahra%20Complex&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
6c1c103f_f0f0_ea11_a2c4_00155d119619,Al-Khour Tower C,https://www.aqaar.com/projects/6c1c103f-f0f0-ea11-a2c4-00155d119619,Ajman,unknown,residential,residential,active,44400,AED,official,"Al-Khour Tower C is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.393745"",""longitude"":""55.457341""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087732""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939297/Aqaar/Main%20Portal/community/images/Al_Khour_Tower_C/2704%20-1-1727939297.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al-Khour%20Tower%20C&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
eeb7dd4b_0ad1_e811_a2b8_00155d119707,AL-Khour Towers,https://www.aqaar.com/projects/eeb7dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,sold_out,195000,AED,official,"AL-Khour Towers is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Sales"",""sales_status_text"":""100% Sold out"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728454108/Aqaar/Main%20Portal/community/images/AL_Khour_Towers/AL-Khour%20Towers-1728454108.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=AL-Khour%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
88b8dd4b_0ad1_e811_a2b8_00155d119707,Amina Hospital,https://www.aqaar.com/projects/88b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,healthcare,healthcare,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4031616"",""longitude"":""55.4408281""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Amina%20Hospital&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
98de02ed_2222_e911_a2b8_00155d119707,Aqaar Offices,https://www.aqaar.com/projects/98de02ed-2222-e911-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.3924655"",""longitude"":""55.3627318""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971509622926""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
1ab8dd4b_0ad1_e811_a2b8_00155d119707,Asayel 1,https://www.aqaar.com/projects/1ab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,21600,AED,official,"Asayel 1 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.391301"",""longitude"":""55.440565""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087745""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728474250/Aqaar/Main%20Portal/community/images/Asayel_1/_DSC1474-1728474249.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%201&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
a0b8dd4b_0ad1_e811_a2b8_00155d119707,Asayel 2,https://www.aqaar.com/projects/a0b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,residential,residential,active,22800,AED,official,"Asayel 2 is a versatile real estate development designed to accommodate a broad spectrum of needs. Featuring a variety of residential and commercial units, the project offers flexible options suitable for individuals, families, and businesses alike. The design emphasizes functionality and comfort, with units available in different sizes and layouts to suit diverse lifestyles. Whether it's a spacious or modern apartment, or a commercial space, each property is crafted to meet practical requirements without compromising on quality. Located in a well-connected area, This Project provides easy access to nearby amenities and major transportation routes. The development includes essential services and facilities that support day-to-day living, creating a reliable and convenient environment for residents and occupants. This project aims to provide a well-balanced option for those seeking a property that combines accessibility, practicality, and thoughtful design.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.391202"",""longitude"":""55.44019""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087745""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629388/Aqaar/Main%20Portal/community/images/Asayel_2/_DSC2015-1728629388.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Asayel%202&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
c05d8b0f_bab9_e911_a2bb_00155d119619,Beach Residence,https://www.aqaar.com/projects/c05d8b0f-bab9-e911-a2bb-00155d119619,Ajman,unknown,residential,residential,sold_out,unknown,unknown,sold_out,unknown,"{""project_for"":""Sales"",""sales_status_text"":""100% Sold out"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Beach%20Residence&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
5cb8dd4b_0ad1_e811_a2b8_00155d119707,Bloomington School,https://www.aqaar.com/projects/5cb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4063808"",""longitude"":""55.4460024""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Bloomington%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
64b8dd4b_0ad1_e811_a2b8_00155d119707,British International School,https://www.aqaar.com/projects/64b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.3555014"",""longitude"":""55.4451935""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=British%20International%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
54b8dd4b_0ad1_e811_a2b8_00155d119707,Building materials Factory,https://www.aqaar.com/projects/54b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""971509622926""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Building%20materials%20Factory&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
